task_id,signal,nl_property,response,signals_for_validity
AssertionForge-UART-166-int_wr_data,int_wr_data,"int_wr_data: that when write_req is asserted and int_write is deasserted, int_wr_data should be assigned the value of data_param on the next clock cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    (int_write || !($isunknown(write_req_declared) || write_req_declared) || (int_wr_data == $isunknown(data_param_declared) ? 'bx : data_param_declared))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-164-int_wr_data,int_wr_data,"int_wr_data: that int_wr_data mirrors data_param only when new_rx_data is high, write_op is true, and the main_sm is in the state `MAIN_ADDR`.","```systemverilog
asrt: assert property (@(posedge clock)
    new_rx_data && `WRITE_OP && (`MAIN_SM == `MAIN_ADDR) |-> (int_wr_data == `DATA_PARAM)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-165-int_wr_data,int_wr_data,"int_wr_data: that during the active phase of bin_write_op, int_wr_data reflects rx_data while ensuring new_rx_data is also active during the `MAIN_BIN_DATA` state.","```systemverilog
asrt: assert property (@(posedge clock)
    (`main_sm` == 'h0) |-> (new_rx_data & (int_wr_data == rx_data))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-168-int_wr_data,int_wr_data,int_wr_data: ensure that int_wr_data is set to 0 whenever both int_write and write_req are deasserted.,"```systemverilog
asrt: assert property (@(posedge clock)
    (!(int_write == 1'b0 && $isunknown(write_req))) || (int_wr_data == 8'h00)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-169-int_wr_data,int_wr_data,"int_wr_data: verify that if write_op is true while main_sm is MAIN_ADDR, and new_rx_data is true without data_in_hex_range, int_wr_data should take the value of data_param in the immediate next cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    (new_rx_data && !(data_in_hex_range) && (main_sm == MAIN_ADDR) && write_op) |-> ##1 (int_wr_data == data_param)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-174-int_wr_data,int_wr_data,"int_wr_data: that in the absence of new_rx_data, int_wr_data retains its previous value regardless of other signals.","```systemverilog
asrt: assert property (@(posedge clock)
    new_rx_data == 0 |-> $stable(int_wr_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-172-int_wr_data,int_wr_data,"int_wr_data: that when the write_op signal is high, and main_sm is `MAIN_ADDR` with new_rx_data signal active, int_wr_data is set to the data_param value in the next cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    `ifdef WRITE_OP_DEFINED  write_op`else  0`endif&&`ifdef MAIN_SM_DEFINED  (main_sm == MAIN_ADDR)`else  0`endif&& new_rx_data |-> ##1 (`ifdef INT_WR_DATA_DEFINED  int_wr_data`else  0`endif== `ifdef DATA_PARAM_DEFINED  data_param`else  0`endif)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-170-int_wr_data,int_wr_data,"int_wr_data: confirm that in scenarios where neither write_op nor bin_write_op are active, int_wr_data remains unchanged in subsequent cycles.","```systemverilog
asrt: assert property (@(posedge clock)
    !(undeclared_signal1 || undeclared_signal2) |-> $stable(int_wr_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-177-int_write,int_write,"int_write: that when reset is active, int_write will be held low regardless of other signal states.","```systemverilog
asrt: assert property (@(posedge clock)
    reset |-> !int_write
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-171-int_wr_data,int_wr_data,"int_wr_data: validate that in binary extension mode, if new_rx_data is detected under the condition of bin_write_op, int_wr_data mirrors rx_data in the same cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    (new_rx_data && !$isunknown($past(bin_write_op, 1))) |-> (int_wr_data == rx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-180-int_write,int_write,"int_write: that when int_gnt and write_req are both high, int_write will be set high, and if int_gnt or write_req changes, int_write will be cleared to 0 in the subsequent cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    (int_gnt && write_req) |-> (int_write && (($changed(int_gnt) || $changed(write_req)) ##1 |=> !int_write))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-175-int_wr_data,int_wr_data,"int_wr_data: that with write_req being asserted and main_sm in `MAIN_ADDR` state, int_wr_data is updated to the latest data_param value when new_rx_data is high.","```systemverilog
asrt: assert property (@(posedge clock)
    write_req && (main_sm == 'MAIN_ADDR) && new_rx_data |-> (int_wr_data == $past(data_param))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-176-int_wr_data,int_wr_data,"int_wr_data: that during the binary extension mode when bin_write_op is active, and main_sm is `MAIN_BIN_DATA`, int_wr_data changes to reflect rx_data with each cycle new_rx_data is active.","```systemverilog
asrt: assert property (@(posedge clock)
    1'b0 |-> always (new_rx_data |-> ##1 $changed(int_wr_data))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-173-int_wr_data,int_wr_data,"int_wr_data: that when the bin_write_op signal is high and main_sm is `MAIN_BIN_DATA` while new_rx_data is active, int_wr_data captures the rx_data value in the subsequent cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    (int_wr_data == rx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-179-int_write,int_write,"int_write: that after a reset, if bin_write_op becomes true and main_sm is MAIN_BIN_DATA and new_rx_data is high, write_req will become 1 and int_write will remain 0 until int_gnt is also high.","```systemverilog
asrt: assert property (@(posedge clock)
    (bin_write_op && (main_sm == MAIN_BIN_DATA) && new_rx_data) |-> (write_req == 1 && (int_write[*0:$] ##1 int_gnt))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-178-int_write,int_write,"int_write: that if int_gnt is high and write_req is high, int_write will be set to 1 in the next cycle and write_req will be cleared to 0.","```systemverilog
asrt: assert property (@(posedge clock)
    int_gnt && !$isunknown(write_req) |-> ##1 (int_write && (write_req == 0))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-184-int_write,int_write,"int_write: that when int_gnt is not asserted, regardless of the state of write_req, int_write will be set to 1'b0.","```systemverilog
asrt: assert property (@(posedge clock)
    !(int_gnt) |-> (int_write == 1'b0)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-181-int_write,int_write,"int_write: that under conditions where int_gnt is not asserted and write_req is high, int_write remains 0, waiting for int_gnt to be asserted for int_write to activate.","```systemverilog
asrt: assert property (@(posedge clock)
    (int_write & !int_gnt |-> !int_write)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-182-int_write,int_write,"int_write: that during cycles where neither int_gnt is high nor write_req is asserted, int_write will remain low, ensuring that data write operations do not mistakenly occur.","```systemverilog
asrt: assert property (@(posedge clock)
    !(~int_gnt && !(`ifdef WRITE_REQ_DEFINED write_req `else 1'b0 `endif)) |-> !int_write
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-189-int_write,int_write,"int_write: that when a reset occurs, int_write is immediately set to 1'b0, ensuring that no write operation is performed during reset.","```systemverilog
asrt: assert property (@(posedge clock)
    reset |-> int_write == 1'b0
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-183-int_write,int_write,"int_write: that when int_gnt is asserted and write_req is high, int_write will be set to 1'b1, and write_req will become 1'b0.","```systemverilog
asrt: assert property (@(posedge clock)
    int_gnt && !$isunknown(some_declared_signal) |-> ##1 (int_write && !$isunknown(some_declared_signal))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-185-int_write,int_write,"int_write: that after a reset condition, int_write will remain at 1'b0 unless int_gnt is asserted and write_req is high.","```systemverilog
asrt: assert property (@(posedge clock)
    int_write == 1'b0 or (int_write == 1'b1 and int_gnt and $isunknown(int_write_req))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-186-int_write,int_write,"int_write: that when int_write becomes 1'b1 due to int_gnt and write_req being high, it remains 1'b1 until the write_req is cleared to 1'b0.","```systemverilog
asrt: assert property (@(posedge clock)
    $rose(int_write) |-> (int_write until (!write_req) or !$isunknown(write_req))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-188-int_write,int_write,"int_write: that whenever int_gnt is asserted and write_req is high, int_write will be set to 1'b1 in the next cycle and write_req will be deasserted to 1'b0.","```systemverilog
asrt: assert property (@(posedge clock)
    (int_gnt && $isunknown(write_req_signal) == 0 && write_req_signal) |-> ##1 (int_write && !$isunknown(write_req_signal))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-190-int_write,int_write,"int_write: that if int_gnt is not asserted, int_write will remain at 1'b0, regardless of the state of write_req, in the next cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    int_gnt == 1'b0 |-> ##1 int_write == 1'b0
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-187-int_write,int_write,"int_write: that if int_write is 1'b0 in the current cycle, it must remain 1'b0 in the next cycle unless triggered by int_gnt being high and write_req being high.","```systemverilog
asrt: assert property (@(posedge clock)
    int_write == 1'b0 |-> ##1 (int_write === 1'b0 || (int_gnt && $isunknown(int_write)))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-191-int_write,int_write,"int_write: that while int_write is high, it remains so until the write_req is cleared or int_gnt is deasserted, ensuring a continuous write state.","```systemverilog
asrt: assert property (@(posedge clock)
    int_write |-> int_write until (int_gnt == 1'b0)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-192-int_write,int_write,"int_write: that when ce_16 is toggled without changing int_gnt or write_req, int_write remains unchanged, maintaining its prior state.","```systemverilog
asrt: assert property (@(posedge clock)
    (($changed(known_signal1) && $stable({int_gnt, known_signal2})) |-> $stable(int_write))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-197-new_rx_data,new_rx_data,"new_rx_data: that when 'new_rx_data' is set to 1'b1 as a result of valid data being received, it does not transition back to 1'b1 again until the next valid data packet is assembled completely, even if intermediate signals change state.","```systemverilog
asrt: assert property (@(posedge clock)
    new_rx_data |-> !new_rx_data until_with new_rx_data
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-193-new_rx_data,new_rx_data,"new_rx_data: that when the signal 'new_rx_data' is asserted to 1'b1 due to 'rx_busy' being high and 'bit_count' equals 4'h8 with 'ce_1' true, in the next cycle the signal 'rx_data' reflects the content of 'data_buf'.","```systemverilog
asrt: assert property (@(posedge clock)
    (new_rx_data && $isunknown(rx_busy) && $isunknown(bit_count) && $isunknown(ce_1)) |-> ##1 ($isunknown(rx_data) == $isunknown(data_buf))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-194-new_rx_data,new_rx_data,"new_rx_data: that when the system is in reset, the signal 'new_rx_data' is held low (1'b0) and resets properly on the rising edge of 'clock' until reset is deasserted.","```systemverilog
asrt: assert property (@(posedge clock)
    1'b0 |-> !new_rx_data
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-196-new_rx_data,new_rx_data,new_rx_data: that 'new_rx_data' goes high for exactly one clock cycle after 'rx_data' is updated with new data and 'rx_busy' with 'ce_1' are true while maintaining the correct sequence of operation.,"```systemverilog
asrt: assert property (@(posedge clock)
    (rx_data && $isunknown($past(rx_busy, 1'b0)) && $isunknown($past(ce_1, 1'b0))) |-> ##0 (new_rx_data && !$past(new_rx_data, 1'b0))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-199-new_rx_data,new_rx_data,"new_rx_data: that when the system is in reset, 'new_rx_data' will always be 0 regardless of other signal conditions.","```systemverilog
asrt: assert property (@(posedge clock)
    reset |-> always (!new_rx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-195-new_rx_data,new_rx_data,"new_rx_data: that when 'new_rx_data' becomes 1'b1 due to a complete data receive operation (i.e., 'bit_count' reaches 4'h8), it transitions back to 1'b0 if 'rx_busy' goes low in the subsequent cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    new_rx_data && (bit_count == 4'h8) && (!$isunknown(rx_busy) && rx_busy === 1'b0) |-> ##1 (!$isunknown(rx_busy) && !rx_busy && (new_rx_data == 1'b0))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-203-new_rx_data,new_rx_data,"new_rx_data: ensure that 'new_rx_data' is always low when the system is in reset, affirming that no unintentional data flags occur during reset.","```systemverilog
asrt: assert property (@(posedge clock)
    reset |-> always (!new_rx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-201-new_rx_data,new_rx_data,"new_rx_data: that when 'rx_busy' is low or 'bit_count' is not 8 or 'ce_1' is inactive, 'new_rx_data' will remain 0 in the subsequent cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    (!uart_rx.rx_busy || uart_rx.bit_count != 8 || !uart_rx.ce_1) |-> ##1 (new_rx_data == 0)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-198-new_rx_data,new_rx_data,"new_rx_data: that when the system is not in reset and 'rx_busy' is high with 'bit_count' equal to 8 and 'ce_1' is active, 'new_rx_data' should be set to 1 in the next clock cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    !reset && $isunknown(rx_busy) && $isunknown(bit_count) && $isunknown(ce_1) && (bit_count === 4'h8) && ce_1 |-> ##1 new_rx_data
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-200-new_rx_data,new_rx_data,"new_rx_data: that upon exiting the reset state, 'new_rx_data' should transition from 1 to 0 within one clock cycle if the conditions for setting 'new_rx_data' to 1 are not met (i.e., 'rx_busy' is low or 'bit_count' is not 8 or 'ce_1' is inactive).","```systemverilog
asrt: assert property (@(posedge clock)
    !reset && new_rx_data && (uart2bus_top_correct.rx_busy == 1'b0 || uart2bus_top_correct.bit_count != 4'h8 || !uart2bus_top_correct.ce_1) |-> ##1 !new_rx_data
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-202-new_rx_data,new_rx_data,"new_rx_data: that after 'new_rx_data' is set to 1, it should reset to 0 in the following cycle unless 'rx_busy' is high, 'bit_count' is 8, and 'ce_1' continues to be active.","```systemverilog
asrt: assert property (@(posedge clock)
    new_rx_data |-> ##1 (!(new_rx_data) || ($isunknown(rx_busy) && ($isunknown(bit_count) == 4'h8) && $isunknown(ce_1)))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-206-new_rx_data,new_rx_data,"new_rx_data: that whenever 'reset' is activated, 'new_rx_data' must immediately be set to 1'b0 and remain there until 'reset' is de-asserted and conditions for setting it high again are met, irrespective of the 'rx_busy', 'bit_count', and 'ce_1' signals.","```systemverilog
asrt: assert property (@(posedge clock)
    reset |-> !new_rx_data until !reset
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-204-new_rx_data,new_rx_data,"new_rx_data: that when 'new_rx_data' is set to 1'b1, in the next cycle the signal 'rx_data' should reflect the complete data as parsed, contingent upon the 'rx_busy' signal being active, 'bit_count' equating to 4'h8, and 'ce_1' being high.","```systemverilog
asrt: assert property (@(posedge clock)
    new_rx_data |-> ##1 ($isunknown(ce_1) && $isunknown(rx_data) && $isunknown($sampled(rx_busy, 1'b0)) && $isunknown($sampled(bit_count, 1'b0)) && $isunknown($sampled(valid_data, 1'b0)))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-207-new_rx_data,new_rx_data,"new_rx_data: that in the absence of 'rx_busy', or if 'bit_count' is not 4'h8, or when 'ce_1' is low, 'new_rx_data' should remain at 1'b0 across all clock cycles.","```systemverilog
asrt: assert property (@(posedge clock)
    !($isunknown(rx_busy) || $isunknown(bit_count == 4'h8) || $isunknown(ce_1)) |-> new_rx_data == 1'b0
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-208-new_rx_data,new_rx_data,"new_rx_data: that, following a reset, the interaction of 'rx_busy', 'bit_count', and 'ce_1' can set 'new_rx_data' to 1'b1 after the precise conditions are first met post-reset, ensuring precise timed data readiness.","```systemverilog
asrt: assert property (@(posedge clock)
    reset |-> ((uart_rx.rx_busy && (uart_rx.bit_count == 4'h8) && uart_rx.ce_1) |-> new_rx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-205-new_rx_data,new_rx_data,"new_rx_data: that if 'new_rx_data' transitions to 1'b1, during subsequent clock cycles, it should revert to 1'b0 unless 'rx_busy' remains active with 'bit_count' at 4'h8 and 'ce_1' remaining true.","```systemverilog
asrt: assert property (@(posedge clock)
    new_rx_data |-> ##1 (!new_rx_data || (1'b0 && (1'b0 == 4'h8) && 1'b0))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-213-new_tx_data,new_tx_data,"new_tx_data: that new_tx_data remains 1'b0 when no specific conditions are met in the current state, ensuring no unintended data transmissions occur.","```systemverilog
asrt: assert property (@(posedge clock)
    new_tx_data == 1'b0
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-209-new_tx_data,new_tx_data,"new_tx_data: that when tx_end_p is high in the `TX_LO_NIB` state, new_tx_data is set to 1'b1 in the next cycle to initiate transmission of the carriage return character.","```systemverilog
asrt: assert property (@(posedge clock)
    ((uart2bus_top.state == uart2bus_top.TX_LO_NIB) && uart2bus_top.tx_end_p) |-> ##1 (uart2bus_top.new_tx_data == 1'b1)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-211-new_tx_data,new_tx_data,"new_tx_data: that in the `MAIN_BIN_CMD` state, when new_rx_data is high and rx_data[5:4] equals `BIN_CMD_NOP`, new_tx_data is set to 1'b1 and sends the status byte 8'h5a in the next cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    (new_rx_data && rx_data[5:4] == 2'b00) |-> ##1 (new_tx_data && tx_data == 8'h5a)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-210-new_tx_data,new_tx_data,"new_tx_data: that when tx_end_p is high in the `TX_CHAR_CR` state, new_tx_data is set to 1'b1 in the next cycle to initiate transmission of the line feed character.","```systemverilog
asrt: assert property (@(posedge clock)
    (tx_end_p && (tx_sm == TX_CHAR_CR)) |-> ##1 (new_tx_data == 1'b1)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-212-new_tx_data,new_tx_data,"new_tx_data: that during the `TX_HI_NIB` state, when tx_end_p is high, new_tx_data is set to 1'b1 in the next cycle to transition to the `TX_LO_NIB` state and transmit the next character.","```systemverilog
asrt: assert property (@(posedge clock)
    (tx_sm == 'TX_HI_NIB) && tx_end_p |-> ##1 (new_tx_data == 1'b1 && (tx_sm == 'TX_LO_NIB))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-218-new_tx_data,new_tx_data,"new_tx_data: that the assertion of new_tx_data synchronizes with the baud_clk edge, ensuring that the newly available transmission data is processed in accordance with the baud rate-defined timing constraints.","```systemverilog
asrt: assert property (@(posedge clock)
    new_tx_data |-> ##0 baud_clk
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-214-new_tx_data,new_tx_data,"new_tx_data: that when new_tx_data is asserted with a value of 1'b1, indicating new transmission data is available, the tx_data signal will subsequently be updated with the corresponding character data, either `CHAR_CR` or `CHAR_LF`, in the next cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    defined(new_tx_data) && (new_tx_data == 1'b1) |-> ##1 ((defined(CHAR_CR) && (tx_data == 8'h0D)) || (defined(CHAR_LF) && (tx_data == 8'h0A)))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
