experiment_id,task_id,model_name,response,ref_solution,design_rtl,output_tb,user_prompt,cot_response,signals_for_validity
qwen3base14b_machine,FVEval-NL2SVA-Machine-146,qwen3base14b,"```systemverilog
assert property (@(posedge clk) (sig_A != sig_B) |-> (##1 (sig_H == $past(sig_A))));
```","assert property(@(posedge clk)
	(sig_A != sig_B) |=> (sig_H === sig_A)
);","module testbench (
    input clk,
    input [3:0] sig_A,
    input [3:0] sig_B,
    input [3:0] sig_H
);
endmodule","module testbench (
    input clk,
    input [3:0] sig_A,
    input [3:0] sig_B,
    input [3:0] sig_H
);
endmodule","If sig_A is different from sig_B, then sig_H must be equal to sig_A in the next cycle",,"sig_A,sig_B,sig_H"
qwen3base14b_machine,FVEval-NL2SVA-Machine-147,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    sig_J != 1'b1
);
```","assert property(@(posedge clk)
	(sig_J !== 1'b1)
);","module testbench (
    input clk,
    input [5:0] sig_J
);
endmodule","module testbench (
    input clk,
    input [5:0] sig_J
);
endmodule", `sig_J` is not equal to 1'b1,,sig_J
qwen3base14b_machine,FVEval-NL2SVA-Machine-148,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (sig_C ^ sig_H)
);
```","assert property(@(posedge clk)
	(sig_C ^ sig_H)
);","module testbench (
    input clk,
    input sig_C,
    input sig_H
);
endmodule","module testbench (
    input clk,
    input sig_C,
    input sig_H
);
endmodule","Either sig_C or sig_H is high, but not both",,"sig_C,sig_H"
qwen3base14b_machine,FVEval-NL2SVA-Machine-149,qwen3base14b,"```systemverilog
assert property (@(posedge clk) (sig_G != 5'h1 || sig_H) |-> (##1 (!sig_D && !sig_J)));
```","assert property(@(posedge clk)
	((sig_G !== 1'b1) || sig_H) |=> (!sig_D && ~|sig_J)
);","module testbench (
    input clk,
    input sig_D,
    input sig_H,
    input sig_J,
    input [4:0] sig_G
);
endmodule","module testbench (
    input clk,
    input sig_D,
    input sig_H,
    input sig_J,
    input [4:0] sig_G
);
endmodule","sig_G not equal to 1 or sig_H high implies that in the next cycle, sig_D is low and none of the bits in sig_J are high",,"sig_D,sig_H,sig_J,sig_G"
qwen3base14b_machine,FVEval-NL2SVA-Machine-150,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (sig_A) ##[1:3] (sig_C == 8'hFF || sig_H)
);
```","assert property(@(posedge clk)
	sig_A |-> ##[1:3] (&sig_C || sig_H)
);","module testbench (
    input clk,
    input sig_A,
    input sig_H,
    input [7:0] sig_C
);
endmodule","module testbench (
    input clk,
    input sig_A,
    input sig_H,
    input [7:0] sig_C
);
endmodule","If sig_A is high, then within 1 to 3 cycles, either all bits of sig_C will be high or sig_H will be high",,"sig_A,sig_H,sig_C"
qwen3base14b_machine,FVEval-NL2SVA-Machine-151,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    ((sig_H != 4'b0001) ^ (sig_F | sig_A)) |-> (##1 (sig_F != 4'b0001))
);
```","assert property(@(posedge clk)
	((sig_H !== 1'b1) ^ (sig_F | sig_A)) |=> (sig_F !== 1'b1)
);","module testbench (
    input clk,
    input [3:0] sig_A,
    input [3:0] sig_F,
    input [3:0] sig_H
);
endmodule","module testbench (
    input clk,
    input [3:0] sig_A,
    input [3:0] sig_F,
    input [3:0] sig_H
);
endmodule","If (sig_H is not equal to '1') bitwise-XOR (sig_F bitwise-OR sig_A) is true, then sig_F must not be equal to '1' in the next cycle",,"sig_A,sig_F,sig_H"
qwen3base14b_machine,FVEval-NL2SVA-Machine-152,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    sig_C |-> ((sig_I != 1'b1) == sig_J)
);
```","assert property(@(posedge clk)
	sig_C |-> ((sig_I !== 1'b1) === sig_J)
);","module testbench (
    input clk,
    input sig_C,
    input sig_J,
    input [5:0] sig_I
);
endmodule","module testbench (
    input clk,
    input sig_C,
    input sig_J,
    input [5:0] sig_I
);
endmodule","If sig_C is true, then sig_I being not equal to 1'b1 must be the same as sig_J",,"sig_C,sig_J,sig_I"
qwen3base14b_machine,FVEval-NL2SVA-Machine-153,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    sig_D != 1'b1
);
```","assert property(@(posedge clk)
	always(sig_D !== 1'b1)
);","module testbench (
    input clk,
    input [7:0] sig_D
);
endmodule","module testbench (
    input clk,
    input [7:0] sig_D
);
endmodule",sig_D must always never be equal to 1'b1,,sig_D
qwen3base14b_machine,FVEval-NL2SVA-Machine-154,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (sig_B == ((sig_C != sig_B) ^ sig_E))
);
```","assert property (@(posedge clk)
    sig_B == ((sig_C != sig_B) ^ sig_E)
);","module testbench (
    input clk,
    input sig_B,
    input sig_C,
    input sig_E
);
endmodule","module testbench (
    input clk,
    input sig_B,
    input sig_C,
    input sig_E
);
endmodule",sig_B must be true if and only if the exclusive OR of (sig_C not equal to sig_B) and sig_E is true,,"sig_B,sig_C,sig_E"
qwen3base14b_machine,FVEval-NL2SVA-Machine-155,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    ( (sig_F != 1'b1) ^ ( (sig_C ^ sig_I) & ( (~sig_E) != sig_A ) ) ) == sig_H
);
```","assert property (@(posedge clk)
    sig_H == ((sig_F != 1'b1) ^ ((sig_C ^ sig_I) & ((~sig_E) != sig_A)))
);","module testbench (
    input clk,
    input sig_H,
    input [4:0] sig_A,
    input [4:0] sig_C,
    input [4:0] sig_E,
    input [4:0] sig_F,
    input [4:0] sig_I
);
endmodule","module testbench (
    input clk,
    input sig_H,
    input [4:0] sig_A,
    input [4:0] sig_C,
    input [4:0] sig_E,
    input [4:0] sig_F,
    input [4:0] sig_I
);
endmodule",The value of sig_H must be equal to the expression where (the inequality comparison of sig_F and 1'b1) is XORed with (the AND result of (the XOR of sig_C and sig_I) and (the inequality comparison of the bitwise negation of sig_E and sig_A)),,"sig_H,sig_A,sig_C,sig_E,sig_F,sig_I"
qwen3base14b_machine,FVEval-NL2SVA-Machine-156,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (sig_H) |-> (##[*] (sig_A != 1'b1))
);
```","assert property(@(posedge clk)
	sig_H |-> strong(##[0:$] (sig_A !== 1'b1))
);","module testbench (
    input clk,
    input sig_H,
    input [4:0] sig_A
);
endmodule","module testbench (
    input clk,
    input sig_H,
    input [4:0] sig_A
);
endmodule","If sig_H is high, it must be followed by sig_A not being equal to 1'b1 eventually",,"sig_H,sig_A"
qwen3base14b_machine,FVEval-NL2SVA-Machine-157,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (sig_H | sig_J) |-> ##4 (sig_I && (sig_C <= sig_E))
);
```","assert property(@(posedge clk)
	(sig_H || sig_J) |-> ##4 (sig_I && (sig_C <= sig_E))
);","module testbench (
    input clk,
    input sig_H,
    input sig_I,
    input sig_J,
    input [5:0] sig_C,
    input [5:0] sig_E
);
endmodule","module testbench (
    input clk,
    input sig_H,
    input sig_I,
    input sig_J,
    input [5:0] sig_C,
    input [5:0] sig_E
);
endmodule","If either sig_H or sig_J is high, then after four clock cycles, sig_I must be high and sig_C must be less than or equal to sig_E",,"sig_H,sig_I,sig_J,sig_C,sig_E"
qwen3base14b_machine,FVEval-NL2SVA-Machine-158,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (~(&sig_G)) |-> ##2 sig_H
);
```","assert property(@(posedge clk)
	~&sig_G |-> ##2 sig_H
);","module testbench (
    input clk,
    input sig_H,
    input [4:0] sig_G
);
endmodule","module testbench (
    input clk,
    input sig_H,
    input [4:0] sig_G
);
endmodule","If not all bits of sig_G are 1, then sig_H must be high after two clock cycles",,"sig_H,sig_G"
qwen3base14b_machine,FVEval-NL2SVA-Machine-159,qwen3base14b,"```systemverilog
assert property (@(posedge clk) (sig_G && !sig_H));
```","assert property(@(posedge clk)
	(~sig_H && sig_G)
);","module testbench (
    input clk,
    input sig_G,
    input sig_H
);
endmodule","module testbench (
    input clk,
    input sig_G,
    input sig_H
);
endmodule",sig_H must be low and sig_G must be high,,"sig_G,sig_H"
qwen3base14b_machine,FVEval-NL2SVA-Machine-160,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (sig_I == 1'b0) |-> ##4 (sig_E & (~(|sig_A)) != 1'b1)
);
```","assert property(@(posedge clk)
	!sig_I |-> ##4 ( (sig_E != 1'b1) && (~|sig_A != 1'b1) )
);","module testbench (
    input clk,
    input sig_I,
    input [7:0] sig_A,
    input [7:0] sig_E
);
endmodule","module testbench (
    input clk,
    input sig_I,
    input [7:0] sig_A,
    input [7:0] sig_E
);
endmodule","If sig_I is low, then four cycles later, sig_E and the bitwise-NOR reduction of sig_A should not equal to 1",,"sig_I,sig_A,sig_E"
qwen3base14b_machine,FVEval-NL2SVA-Machine-161,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    sig_H |-> ##5 (sig_D != 1'h1)
);
```","assert property(@(posedge clk)
	sig_H |-> ##5 (sig_D !== 1'b1)
);","module testbench (
    input clk,
    input sig_H,
    input [3:0] sig_D
);
endmodule","module testbench (
    input clk,
    input sig_H,
    input [3:0] sig_D
);
endmodule","If sig_H is true, then five clock cycles later, sig_D must not be equal to 1",,"sig_H,sig_D"
qwen3base14b_machine,FVEval-NL2SVA-Machine-162,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (sig_J != 1) |-> (##[4:6] sig_C)
);
```","assert property(@(posedge clk)
	(sig_J !== 1'b1) |-> ##[4:6] sig_C
);","module testbench (
    input clk,
    input sig_C,
    input [7:0] sig_J
);
endmodule","module testbench (
    input clk,
    input sig_C,
    input [7:0] sig_J
);
endmodule","If sig_J is not 1 at a given time, then sig_C must be true between 4 to 6 cycles later",,"sig_C,sig_J"
qwen3base14b_machine,FVEval-NL2SVA-Machine-163,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (sig_B != sig_D)
);
```","assert property(@(posedge clk)
	(sig_B !== sig_D)
);","module testbench (
    input clk,
    input [5:0] sig_B,
    input [5:0] sig_D
);
endmodule","module testbench (
    input clk,
    input [5:0] sig_B,
    input [5:0] sig_D
);
endmodule",sig_B must not be equal to sig_D,,"sig_B,sig_D"
qwen3base14b_machine,FVEval-NL2SVA-Machine-164,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (~sig_D |-> (sig_E || (sig_F == 7'b1111111)))
);
```","assert property(@(posedge clk)
	(sig_D !== 1'b1) |-> (sig_E || &sig_F)
);","module testbench (
    input clk,
    input sig_D,
    input sig_E,
    input [6:0] sig_F
);
endmodule","module testbench (
    input clk,
    input sig_D,
    input sig_E,
    input [6:0] sig_F
);
endmodule","If sig_D is not logic high, then either sig_E must be high or all bits of sig_F must be high",,"sig_D,sig_E,sig_F"
qwen3base14b_machine,FVEval-NL2SVA-Machine-165,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (sig_F && sig_E && sig_J) |-> (sig_C || sig_E)
);
```","assert property (@(posedge clk)
    (sig_F && sig_E && sig_J) |-> (sig_C || sig_E)
);","module testbench (
    input clk,
    input sig_C,
    input sig_E,
    input sig_F,
    input sig_J
);
endmodule","module testbench (
    input clk,
    input sig_C,
    input sig_E,
    input sig_F,
    input sig_J
);
endmodule","Whenever both sig_F and sig_E are high, and sig_J is high, either sig_C or sig_E must be high",,"sig_C,sig_E,sig_F,sig_J"
qwen3base14b_machine,FVEval-NL2SVA-Machine-166,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (sig_A && sig_G) |-> (##[1:6] (sig_E || sig_G))
);
```","assert property(@(posedge clk)
	(sig_A && sig_G) |-> ##[1:6] (sig_E || sig_G)
);","module testbench (
    input clk,
    input sig_A,
    input sig_E,
    input sig_G
);
endmodule","module testbench (
    input clk,
    input sig_A,
    input sig_E,
    input sig_G
);
endmodule","If sig_A and sig_G are both true, then within 1 to 6 cycles, either sig_E or sig_G will be true",,"sig_A,sig_E,sig_G"
qwen3base14b_machine,FVEval-NL2SVA-Machine-167,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    ( {sig_C, sig_H, sig_J} ^ ) == 1'b1
);
```","assert property(@(posedge clk)
	(^sig_C) ^ (^sig_J) ^ (^sig_H)
);","module testbench (
    input clk,
    input [5:0] sig_C,
    input [5:0] sig_H,
    input [5:0] sig_J
);
endmodule","module testbench (
    input clk,
    input [5:0] sig_C,
    input [5:0] sig_H,
    input [5:0] sig_J
);
endmodule","sig_C, sig_J, and sig_H together have an odd number of '1' bits.",,"sig_C,sig_H,sig_J"
qwen3base14b_machine,FVEval-NL2SVA-Machine-168,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (sig_E != 1) -> sig_H
);
```","assert property (@(posedge clk)
    (sig_E != 1'b1) |-> sig_H
);","module testbench (
    input clk,
    input [5:0] sig_E,
    input sig_H
);
endmodule","module testbench (
    input clk,
    input [5:0] sig_E,
    input sig_H
);
endmodule","If sig_E is not equal to 1, then sig_H must be true",,"sig_E,sig_H"
qwen3base14b_machine,FVEval-NL2SVA-Machine-169,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (sig_E && sig_J && sig_I) |-> (##1 sig_A)
);
```","assert property(@(posedge clk)
	((sig_E && sig_J) && sig_I) |=> sig_A
);","module testbench (
    input clk,
    input sig_A,
    input sig_E,
    input sig_I,
    input sig_J
);
endmodule","module testbench (
    input clk,
    input sig_A,
    input sig_E,
    input sig_I,
    input sig_J
);
endmodule","If sig_E, sig_J, and sig_I are all high, then sig_A must be true in the next cycle",,"sig_A,sig_E,sig_I,sig_J"
qwen3base14b_machine,FVEval-NL2SVA-Machine-170,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (sig_F == 1'b0 && sig_H == 1'b0 && sig_I == 1'b1) |-> 
    (##3 ($countones(sig_C) % 2 == 1))
);
```","assert property(@(posedge clk)
	((~sig_F && (~sig_H && sig_I)) |-> ##3 (^sig_C))
);","module testbench (
    input clk,
    input sig_F,
    input sig_H,
    input sig_I,
    input [3:0] sig_C
);
endmodule","module testbench (
    input clk,
    input sig_F,
    input sig_H,
    input sig_I,
    input [3:0] sig_C
);
endmodule","If sig_F is low and both sig_H is low and sig_I is high, three cycles later sig_C must have an odd number of 1 bits",,"sig_F,sig_H,sig_I,sig_C"
qwen3base14b_machine,FVEval-NL2SVA-Machine-171,qwen3base14b,"```systemverilog
assert property (@(posedge clk) (sig_E != sig_C) |-> (##[1:$] sig_D));
```","assert property(@(posedge clk)
	(sig_E !== sig_C) |-> s_eventually(sig_D)
);","module testbench (
    input clk,
    input sig_D,
    input [4:0] sig_C,
    input [4:0] sig_E
);
endmodule","module testbench (
    input clk,
    input sig_D,
    input [4:0] sig_C,
    input [4:0] sig_E
);
endmodule","If sig_E is different from sig_C, then sig_D must eventually become true",,"sig_D,sig_C,sig_E"
qwen3base14b_machine,FVEval-NL2SVA-Machine-172,qwen3base14b,"```systemverilog
assert property (@(posedge clk) (sig_F |-> (##5 sig_H)));
```","assert property(@(posedge clk)
	sig_F |-> ##5 sig_H
);","module testbench (
    input clk,
    input sig_F,
    input sig_H
);
endmodule","module testbench (
    input clk,
    input sig_F,
    input sig_H
);
endmodule","If sig_F becomes true, then sig_H must be true five cycles later",,"sig_F,sig_H"
qwen3base14b_machine,FVEval-NL2SVA-Machine-173,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (sig_D != (sig_A ^ sig_B))
);
```","assert property (@(posedge clk)
    sig_D != (sig_A ^ sig_B)
);","module testbench (
    input clk,
    input [3:0] sig_A,
    input [3:0] sig_B,
    input [3:0] sig_D
);
endmodule","module testbench (
    input clk,
    input [3:0] sig_A,
    input [3:0] sig_B,
    input [3:0] sig_D
);
endmodule",sig_D must not be equal to the bitwise XOR of sig_A and sig_B,,"sig_A,sig_B,sig_D"
qwen3base14b_machine,FVEval-NL2SVA-Machine-174,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (sig_J == 4'b0000 && sig_C == 1'b0) || (sig_A == 4'b0000)
);
```","assert property(@(posedge clk)
	((~|sig_J && !sig_C) || ~|sig_A)
);","module testbench (
    input clk,
    input sig_C,
    input [3:0] sig_A,
    input [3:0] sig_J
);
endmodule","module testbench (
    input clk,
    input sig_C,
    input [3:0] sig_A,
    input [3:0] sig_J
);
endmodule","sig_J contains all '0' bits and sig_C is low, or sig_A contains all '0' bits",,"sig_C,sig_A,sig_J"
qwen3base14b_machine,FVEval-NL2SVA-Machine-175,qwen3base14b,"```systemverilog
assert property (@(posedge clk) (sig_G == &sig_F) |-> past[4] sig_E);
```","assert property(@(posedge clk)
	(sig_G === &sig_F) |-> $past(sig_E, 4)
);","module testbench (
    input clk,
    input sig_E,
    input sig_G,
    input [6:0] sig_F
);
endmodule","module testbench (
    input clk,
    input sig_E,
    input sig_G,
    input [6:0] sig_F
);
endmodule","If sig_G is equal to the logical AND of all bits of sig_F, then sig_E must have been true four clock cycles ago",,"sig_E,sig_G,sig_F"
qwen3base14b_machine,FVEval-NL2SVA-Machine-177,qwen3base14b,"```systemverilog
assert property (@(posedge clk) 
    (~(&sig_E) |-> (sig_J > (~sig_G)))
);
```","assert property(@(posedge clk)
	~&sig_E |-> (sig_J > (~sig_G))
);","module testbench (
    input clk,
    input [3:0] sig_E,
    input [3:0] sig_G,
    input [3:0] sig_J
);
endmodule","module testbench (
    input clk,
    input [3:0] sig_E,
    input [3:0] sig_G,
    input [3:0] sig_J
);
endmodule","If not all bits of sig_E are high, then sig_J must be greater than the logical inversion of sig_G",,"sig_E,sig_G,sig_J"
qwen3base14b_machine,FVEval-NL2SVA-Machine-178,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (sig_G == sig_I) |-> (##1 !sig_F)
);
```","assert property(@(posedge clk)
	(sig_G == sig_I) |=> (sig_F !== 1'b1)
);","module testbench (
    input clk,
    input sig_F,
    input [7:0] sig_G,
    input [7:0] sig_I
);
endmodule","module testbench (
    input clk,
    input sig_F,
    input [7:0] sig_G,
    input [7:0] sig_I
);
endmodule","If sig_G  is the same as sig_I, then sig_F must not be high at the next clock cycle",,"sig_F,sig_G,sig_I"
qwen3base14b_machine,FVEval-NL2SVA-Machine-179,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (sig_J != sig_G)
);
```","assert property(@(posedge clk)
	(sig_J != sig_G)
);","module testbench (
    input clk,
    input [4:0] sig_G,
    input [4:0] sig_J
);
endmodule","module testbench (
    input clk,
    input [4:0] sig_G,
    input [4:0] sig_J
);
endmodule",sig_J is not equal to sig_G,,"sig_G,sig_J"
qwen3base14b_machine,FVEval-NL2SVA-Machine-180,qwen3base14b,"```systemverilog
assert property (@(posedge clk) (sig_A && sig_F) |-> sig_B);
```","assert property (@(posedge clk)
    (sig_A && sig_F) |-> sig_B
);","module testbench (
    input clk,
    input sig_A,
    input sig_B,
    input sig_F
);
endmodule","module testbench (
    input clk,
    input sig_A,
    input sig_B,
    input sig_F
);
endmodule","If both sig_A and sig_F are high, then sig_B must also be high",,"sig_A,sig_B,sig_F"
qwen3base14b_machine,FVEval-NL2SVA-Machine-181,qwen3base14b,"```systemverilog
assert property (@(posedge clk) sig_I |-> ##[4:9] sig_A);
```","assert property(@(posedge clk)
	sig_I |-> ##[4:9] sig_A
);","module testbench (
    input clk,
    input sig_A,
    input sig_I
);
endmodule","module testbench (
    input clk,
    input sig_A,
    input sig_I
);
endmodule","If sig_I is true, then sig_A must be true between 4 and 9 cycles later",,"sig_A,sig_I"
qwen3base14b_machine,FVEval-NL2SVA-Machine-182,qwen3base14b,"```systemverilog
assert property (@(posedge clk) (sig_H == sig_D) |-> ##1 (sig_E && sig_J));
```","assert property(@(posedge clk)
	(sig_H === sig_D) |=> (sig_E && sig_J)
);","module testbench (
    input clk,
    input sig_H,
    input sig_J,
    input [7:0] sig_D,
    input [7:0] sig_E
);
endmodule","module testbench (
    input clk,
    input sig_H,
    input sig_J,
    input [7:0] sig_D,
    input [7:0] sig_E
);
endmodule","If sig_H is equal to sig_D, then sig_E and sig_J will both be true on the subsequent clock cycle",,"sig_H,sig_J,sig_D,sig_E"
qwen3base14b_machine,FVEval-NL2SVA-Machine-183,qwen3base14b,"```systemverilog
assert property (@(posedge clk) (sig_B || sig_F));
```","assert property(@(posedge clk)
	(sig_B || sig_F)
);","module testbench (
    input clk,
    input sig_B,
    input sig_F
);
endmodule","module testbench (
    input clk,
    input sig_B,
    input sig_F
);
endmodule",Either sig_B or sig_F must be true,,"sig_B,sig_F"
qwen3base14b_machine,FVEval-NL2SVA-Machine-184,qwen3base14b,"```systemverilog
assert property (@(posedge clk) 
    (sig_G == 1) ? (sig_H == 0) : (sig_H == 1)
);
```","assert property(@(posedge clk)
	(sig_H === (sig_G !== 1'b1))
);","module testbench (
    input clk,
    input sig_H,
    input [5:0] sig_G
);
endmodule","module testbench (
    input clk,
    input sig_H,
    input [5:0] sig_G
);
endmodule",sig_H must be true when sig_G is not equal to 1'b1 and false when sig_G is equal to 1'b1,,"sig_H,sig_G"
qwen3base14b_machine,FVEval-NL2SVA-Machine-186,qwen3base14b,"```systemverilog
assert property (@(posedge clk) !(sig_I && sig_E));
```","assert property(@(posedge clk)
	((sig_I && sig_E) !== 1'b1)
);","module testbench (
    input clk,
    input sig_E,
    input sig_I
);
endmodule","module testbench (
    input clk,
    input sig_E,
    input sig_I
);
endmodule",sig_I and sig_E must never be true simultaneously,,"sig_E,sig_I"
qwen3base14b_machine,FVEval-NL2SVA-Machine-187,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (sig_F !== sig_C) || sig_F
);
```","assert property(@(posedge clk)
	((sig_F !== sig_C) || sig_F )
);","module testbench (
    input clk,
    input sig_C,
    input sig_F
);
endmodule","module testbench (
    input clk,
    input sig_C,
    input sig_F
);
endmodule","sig_F is not equal to sig_C, or sig_F is high",,"sig_C,sig_F"
qwen3base14b_machine,FVEval-NL2SVA-Machine-188,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    (sig_B || (sig_H != sig_A)) |-> (##1 !sig_E)
);
```","assert property(@(posedge clk)
	(sig_B || (sig_H != sig_A)) |=> $fell(sig_E)
);","module testbench (
    input clk,
    input sig_B,
    input sig_E,
    input [6:0] sig_A,
    input [6:0] sig_H
);
endmodule","module testbench (
    input clk,
    input sig_B,
    input sig_E,
    input [6:0] sig_A,
    input [6:0] sig_H
);
endmodule","If either sig_B is true or sig_H is not equal to sig_A, then sig_E will transition from high to low in the following cycle",,"sig_B,sig_E,sig_A,sig_H"
qwen3base14b_machine,FVEval-NL2SVA-Machine-189,qwen3base14b,"```systemverilog
assert property (@(posedge clk) (sig_B |-> (##[4:8] sig_I)));
```","assert property(@(posedge clk)
	sig_B |-> ##[4:8] sig_I
);","module testbench (
    input clk,
    input sig_B,
    input sig_I
);
endmodule","module testbench (
    input clk,
    input sig_B,
    input sig_I
);
endmodule","If sig_B is true, then sig_I must become true between 4 to 8 cycles later",,"sig_B,sig_I"
qwen3base14b_machine,FVEval-NL2SVA-Machine-190,qwen3base14b,"```systemverilog
assert property (@(posedge clk) (sig_E > sig_D));
```","assert property (@(posedge clk)
    sig_E > sig_D
);","module testbench (
    input clk,
    input [7:0] sig_D,
    input [7:0] sig_E
);
endmodule","module testbench (
    input clk,
    input [7:0] sig_D,
    input [7:0] sig_E
);
endmodule",sig_E is greater than sig_D,,"sig_D,sig_E"
qwen3base14b_machine,FVEval-NL2SVA-Machine-191,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    ($countones(sig_H) % 2) == 0
);
```","assert property(@(posedge clk)
	^sig_H !== 1'b1
);","module testbench (
    input clk,
    input [4:0] sig_H
);
endmodule","module testbench (
    input clk,
    input [4:0] sig_H
);
endmodule",sig_H must have an even number of bits set to '1',,sig_H
qwen3base14b_machine,FVEval-NL2SVA-Machine-192,qwen3base14b,"```systemverilog
assert property (@(posedge clk) sig_F |-> (##[4:6] sig_A));
```","assert property(@(posedge clk)
	sig_F |-> ##[4:6] sig_A
);","module testbench (
    input clk,
    input sig_A,
    input sig_F
);
endmodule","module testbench (
    input clk,
    input sig_A,
    input sig_F
);
endmodule","If sig_F is true, then sig_A must be true at a time between 4 to 6 cycles later",,"sig_A,sig_F"
qwen3base14b_machine,FVEval-NL2SVA-Machine-193,qwen3base14b,"```systemverilog
assert property (@(posedge clk) (sig_A != sig_B) |-> (##1 (sig_A && sig_F)));
```","assert property (@(posedge clk)
    (sig_A != sig_B) |=> (sig_A && sig_F)
);","module testbench (
    input clk,
    input sig_F,
    input [6:0] sig_A,
    input [6:0] sig_B
);
endmodule","module testbench (
    input clk,
    input sig_F,
    input [6:0] sig_A,
    input [6:0] sig_B
);
endmodule","If sig_A is not equal to sig_B, then sig_A and sig_F must both be true in the next cycle",,"sig_F,sig_A,sig_B"
qwen3base14b_machine,FVEval-NL2SVA-Machine-194,qwen3base14b,"```systemverilog
assert property (@(posedge clk) (sig_E != sig_D) |=> (sig_I || !sig_F));
```","assert property(@(posedge clk)
	(sig_E ^ sig_D) |=> (sig_I || ~sig_F)
);","module testbench (
    input clk,
    input sig_F,
    input sig_I,
    input [5:0] sig_D,
    input [5:0] sig_E
);
endmodule","module testbench (
    input clk,
    input sig_F,
    input sig_I,
    input [5:0] sig_D,
    input [5:0] sig_E
);
endmodule","If sig_E and sig_D are different, then sig_I must be high or sig_F must be low in the next cycle",,"sig_F,sig_I,sig_D,sig_E"
qwen3base14b_machine,FVEval-NL2SVA-Machine-195,qwen3base14b,"```systemverilog
assert property (@(posedge clk) (sig_C == 7'h7F) |-> (sig_J == 0 && ($countones(sig_F) % 2 == 1)));
```","assert property (@(posedge clk)
    (&sig_C) |-> ((^sig_F) && !sig_J)
);","module testbench (
    input clk,
    input sig_J,
    input [6:0] sig_C,
    input [6:0] sig_F
);
endmodule","module testbench (
    input clk,
    input sig_J,
    input [6:0] sig_C,
    input [6:0] sig_F
);
endmodule",sig_F has an odd number of 1's and sig_J is low when all bits of sig_C are high,,"sig_J,sig_C,sig_F"
qwen3base14b_machine,FVEval-NL2SVA-Machine-196,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    sig_F != (sig_H == sig_J)
);
```","assert property(@(posedge clk)
	(sig_F !== (sig_H === sig_J))
);","module testbench (
    input clk,
    input sig_F,
    input [7:0] sig_H,
    input [7:0] sig_J
);
endmodule","module testbench (
    input clk,
    input sig_F,
    input [7:0] sig_H,
    input [7:0] sig_J
);
endmodule",sig_F must not be equal to the equivalence check between sig_H and sig_J,,"sig_F,sig_H,sig_J"
qwen3base14b_machine,FVEval-NL2SVA-Machine-197,qwen3base14b,"```systemverilog
assert property (@(posedge clk) (sig_A == sig_C) |-> ##[1:4] sig_D);
```","assert property(@(posedge clk)
	(sig_A === sig_C) |-> ##[1:4] sig_D
);","module testbench (
    input clk,
    input sig_D,
    input [6:0] sig_A,
    input [6:0] sig_C
);
endmodule","module testbench (
    input clk,
    input sig_D,
    input [6:0] sig_A,
    input [6:0] sig_C
);
endmodule","If sig_A is equal to sig_C, then sig_D must be true within the next 1 to 4 cycles",,"sig_D,sig_A,sig_C"
qwen3base14b_machine,FVEval-NL2SVA-Machine-199,qwen3base14b,"```systemverilog
assert property (@(posedge clk)
    ((sig_A | sig_C) && sig_I && sig_D) |-> ##2 (sig_F | sig_H)
);
```","assert property(@(posedge clk)
	((sig_A || sig_C) && (sig_I && sig_D)) |-> ##2 (sig_F || sig_H)
);","module testbench (
    input clk,
    input sig_A,
    input sig_C,
    input sig_D,
    input sig_F,
    input sig_H,
    input sig_I
);
endmodule","module testbench (
    input clk,
    input sig_A,
    input sig_C,
    input sig_D,
    input sig_F,
    input sig_H,
    input sig_I
);
endmodule","If either sig_A or sig_C is true and both sig_I and sig_D are true, then either sig_F or sig_H must be true exactly two cycles later",,"sig_A,sig_C,sig_D,sig_F,sig_H,sig_I"
